Summary level,Program label,Program,Sub-program,Name,Code,Subsidized units available,% Occupied,# Reported,% Reported,Average months since report,% moved in past year,Number of people per unit,Number of people: total,Average Family Expenditure per month ($$),Average HUD Expenditure per month ($$),Household income per year,Household income per year per person,"% $1 - $4,999","% $5,000 - $9,999","% $10,000 - $14,999","% $15,000 - $19,999","% $20,000 or more",% Households where wages are major source of income,% Households where welfare is major source of income,% Households with other major sources of income,% of local median (Household income),% very low income,% extremely low income,% 2+ adults with children,% 1 adult with children,% female head,% female head with children,"% with disability, among Head, Spouse, Co-head, aged 61 years or less","% with disability, among Head, Spouse, Co-head, aged 62 years or older","% with disability, among all persons in households",% 24 years or less (Head or spouse),% 25 to 49 years (Head or spouse),% 51 to 60 (Head or spouse),% 62 or more (Head or spouse),% 85 or more (Head or spouse),% Minority,%Black Non-Hispanic, %Black Hispanic,%Native American Non-Hispanic,%Asian or Pacific Islander Non-Hispanic,% Hispanic,Average months on waiting list,Average months since moved in,% with utility allowance,Average utility allowance $$,% 0 - 1 bedrooms:,% 2 bedrooms,% 3+ bedrooms,% Overhoused,% in poverty (Census tract),% minority (Census tract),% single family owners (Census tract),Congressional District,CBSA,PLACE,Latitude,Longitude,State,PHA Total Units,HA category,%White Hispanic,%White Non-Hispanic,% Multiple Race,%Other Hispanic
7,Summary of All HUD Programs,1,NA,NC North Carolina Robeson County 961801,37155961801,11,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,31300,21120,NA,NA,NC,NA,NA,-4,-4,-4,-4
7,Summary of All HUD Programs,1,NA,NC North Carolina Robeson County 961802,37155961802,9,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,31300,99999,NA,NA,NC,NA,NA,-4,-4,-4,-4
7,Summary of All HUD Programs,1,NA,NC North Carolina Robeson County 961900,37155961900,49,93,46,100,6,9,2.3,104,299,675,14334,6340,22,13,37,9,20,26,4,70,25,89,74,-1,54,85,50,29,73,17,2,48,26,24,2,100,89,-1,11,-1,0,18,108,100,110,26,22,52,24,32,75,58,NA,31300,58140,NA,NA,NC,NA,NA,-1,-1,0,-1
7,Summary of All HUD Programs,1,NA,NC North Carolina Robeson County 962001,37155962001,207,93,208,100,5,19,2.2,451,267,532,11527,5316,24,8,43,10,15,17,2,79,21,98,76,3,44,76,45,34,57,19,8,55,15,22,-1,87,54,1,31,-1,2,-1,73,93,128,42,24,34,12,34,88,62,NA,31300,42020,NA,NA,NC,NA,NA,-1,13,2,1
7,Summary of All HUD Programs,1,NA,NC North Carolina Robeson County 962002,37155962002,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,31300,99999,NA,NA,NC,NA,NA,-4,-4,-4,-4
7,Summary of All HUD Programs,1,NA,NC North Carolina Robeson County 999999,37155999999,19,74,14,98,7,14,3.1,43,266,728,11248,3662,15,8,38,31,8,29,-1,64,19,100,86,7,71,86,71,18,67,12,7,57,14,21,7,93,64,-1,21,-1,7,15,62,43,154,7,50,43,14,0,0,0,NA,31300,21120,NA,NA,NC,NA,NA,-1,7,0,7
7,Summary of All HUD Programs,1,NA,NC North Carolina Rockingham County 040101,37157040101,4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,24660,99999,NA,NA,NC,NA,NA,-4,-4,-4,-4
7,Summary of All HUD Programs,1,NA,NC North Carolina Rockingham County 040102,37157040102,1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,24660,99999,NA,NA,NC,NA,NA,-4,-4,-4,-4
7,Summary of All HUD Programs,1,NA,NC North Carolina Rockingham County 040200,37157040200,107,93,104,100,7,10,2.7,277,170,650,7080,2658,59,6,18,4,13,17,1,79,12,98,85,13,56,87,63,12,40,6,16,70,9,5,-1,57,51,-1,1,1,4,-1,52,100,100,15,50,35,10,27,41,76,NA,24660,20080,NA,NA,NC,NA,NA,3,36,7,1
7,Summary of All HUD Programs,1,NA,NC North Carolina Rockingham County 040300,37157040300,96,89,85,100,6,12,1.6,140,273,517,11368,6902,22,4,51,15,9,13,-1,84,22,98,75,-1,35,79,31,41,66,33,12,36,18,34,1,52,51,-1,-1,-1,1,28,97,95,129,42,55,2,16,16,34,56,NA,24660,20080,NA,NA,NC,NA,NA,1,47,1,-1
7,Summary of All HUD Programs,1,NA,NC North Carolina Rockingham County 040400,37157040400,29,75,22,100,5,9,2,43,386,479,15900,8135,-1,5,48,19,29,18,-1,77,29,91,68,5,23,73,27,53,71,33,-1,36,32,32,-1,59,55,-1,5,-1,0,58,150,82,210,32,36,32,36,21,35,80,NA,24660,20080,NA,NA,NC,NA,NA,-1,36,0,-1
7,Summary of All HUD Programs,1,NA,NC North Carolina Rockingham County 040501,37157040501,47,92,42,98,6,10,1.2,52,331,382,14327,11572,5,-1,67,19,10,7,-1,93,29,93,69,-1,10,83,10,75,57,50,-1,12,17,71,-1,36,33,-1,-1,-1,2,49,87,100,90,83,10,7,5,20,34,63,NA,24660,20080,NA,NA,NC,NA,NA,-1,62,0,2
7,Summary of All HUD Programs,1,NA,NC North Carolina Rockingham County 040502,37157040502,3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,24660,20080,NA,NA,NC,NA,NA,-4,-4,-4,-4
7,Summary of All HUD Programs,1,NA,NC North Carolina Rockingham County 040601,37157040601,1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,24660,65100,NA,NA,NC,NA,NA,-4,-4,-4,-4
7,Summary of All HUD Programs,1,NA,NC North Carolina Rockingham County 040602,37157040602,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NC,NA,NA,-1,-1,-1,-1
7,Summary of All HUD Programs,1,NA,NC North Carolina Rockingham County 040700,37157040700,65,99,64,99,7,13,1.1,69,337,341,14219,13189,-1,3,67,20,9,-1,-1,100,30,100,55,-1,-1,56,-1,92,54,58,-1,5,14,81,-1,30,25,-1,2,-1,3,-1,72,92,79,97,3,-1,-1,14,14,69,NA,24660,40560,NA,NA,NC,NA,NA,-1,70,3,3
7,Summary of All HUD Programs,1,NA,NC North Carolina Rockingham County 040800,37157040800,58,96,56,100,6,13,2.3,127,345,663,18511,8162,8,6,42,13,31,36,2,55,32,84,63,4,43,80,46,24,44,17,4,52,13,32,5,73,71,-1,-1,-1,2,11,74,100,174,36,32,32,13,11,43,63,NA,24660,40560,NA,NA,NC,NA,NA,2,27,0,-1
7,Summary of All HUD Programs,1,NA,NC North Carolina Rockingham County 040900,37157040900,7,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,24660,42060,NA,NA,NC,NA,NA,-4,-4,-4,-4
7,Summary of All HUD Programs,1,NA,NC North Carolina Rockingham County 041001,37157041001,3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,24660,99999,NA,NA,NC,NA,NA,-4,-4,-4,-4
7,Summary of All HUD Programs,1,NA,NC North Carolina Rockingham County 041002,37157041002,1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,24660,99999,NA,NA,NC,NA,NA,-4,-4,-4,-4
7,Summary of All HUD Programs,1,NA,NC North Carolina Rockingham County 041100,37157041100,8,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,24660,99999,NA,NA,NC,NA,NA,-4,-4,-4,-4
7,Summary of All HUD Programs,1,NA,NC North Carolina Rockingham County 041200,37157041200,108,86,91,98,5,23,2.3,212,286,607,12273,5268,26,10,31,12,21,34,2,58,22,95,75,4,51,90,55,30,57,15,13,57,22,8,1,74,70,2,-1,-1,3,91,79,93,125,22,36,42,20,28,65,83,NA,24660,55900,NA,NA,NC,NA,NA,1,20,3,-1
7,Summary of All HUD Programs,1,NA,NC North Carolina Rockingham County 041300,37157041300,3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,24660,55900,NA,NA,NC,NA,NA,-4,-4,-4,-4
7,Summary of All HUD Programs,1,NA,NC North Carolina Rockingham County 041400,37157041400,156,85,133,100,6,18,1.7,225,379,519,16299,9635,7,6,35,22,30,22,1,74,32,89,51,2,24,77,26,25,7,9,3,29,11,57,8,65,62,1,-1,-1,3,45,71,100,125,62,20,19,8,23,56,68,NA,24660,55900,NA,NA,NC,NA,NA,-1,35,0,2
7,Summary of All HUD Programs,1,NA,NC North Carolina Rockingham County 041501,37157041501,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NC,NA,NA,-1,-1,-1,-1
7,Summary of All HUD Programs,1,NA,NC North Carolina Rockingham County 041502,37157041502,151,91,138,100,6,14,2.4,335,315,684,14921,6146,22,7,34,12,25,36,-1,54,26,84,70,3,51,83,50,25,58,14,8,53,20,19,1,75,72,1,-1,-1,3,24,89,22,169,23,43,33,15,24,38,55,NA,24660,55900,NA,NA,NC,NA,NA,2,25,1,-1
7,Summary of All HUD Programs,1,NA,NC North Carolina Rockingham County 041601,37157041601,7,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,24660,55900,NA,NA,NC,NA,NA,-4,-4,-4,-4
7,Summary of All HUD Programs,1,NA,NC North Carolina Rockingham County 041602,37157041602,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NC,NA,NA,-1,-1,-1,-1
7,Summary of All HUD Programs,1,NA,NC North Carolina Rockingham County 999999,37157999999,14,86,12,100,7,8,2.7,32,202,577,7722,2896,50,8,25,8,8,8,-1,92,14,100,83,8,58,83,67,10,100,9,8,50,25,17,-1,58,58,-1,-1,-1,0,-1,58,100,134,8,33,58,33,0,0,0,NA,24660,40560,NA,NA,NC,NA,NA,-1,33,0,-1
7,Summary of All HUD Programs,1,NA,NC North Carolina Rowan County 050201,37159050201,269,92,248,100,7,14,1.6,401,328,529,13525,8365,15,3,44,20,18,20,-1,79,25,97,66,-1,25,75,25,36,31,22,4,28,19,48,4,85,81,0,1,0,2,25,70,30,179,55,33,12,14,32,51,67,NA,16740,XXXXX,NA,NA,NC,NA,NA,2,15,0,-1
7,Summary of All HUD Programs,1,NA,NC North Carolina Rowan County 050202,37159050202,240,93,221,99,6,10,2.6,570,365,601,14694,5697,19,9,29,14,27,31,-1,64,24,91,65,3,49,87,52,19,29,9,2,55,15,29,2,84,82,0,-1,-1,2,52,80,43,212,21,30,48,21,21,53,63,NA,16740,58860,NA,NA,NC,NA,NA,2,16,0,-1
7,Summary of All HUD Programs,1,NA,NC North Carolina Rowan County 050300,37159050300,118,88,101,97,7,15,2.2,227,354,692,13701,6096,23,8,28,13,28,31,-1,63,23,93,66,2,51,81,53,26,24,13,10,57,16,17,1,68,67,-1,-1,-1,1,32,84,90,154,23,50,28,19,16,52,61,NA,16740,58860,NA,NA,NC,NA,NA,1,15,1,-1
7,Summary of All HUD Programs,1,NA,NC North Carolina Rowan County 050400,37159050400,318,88,280,100,7,14,2.5,687,335,649,13900,5665,20,8,29,17,25,30,1,61,23,93,70,3,49,86,50,21,52,12,4,55,17,23,2,79,75,-1,-1,1,4,20,70,85,126,23,33,44,20,37,88,39,NA,16740,58860,NA,NA,NC,NA,NA,3,12,1,1
7,Summary of All HUD Programs,1,NA,NC North Carolina Rowan County 050500,37159050500,93,93,87,100,5,11,2.6,227,250,613,9490,3637,35,14,24,9,19,18,-1,72,16,95,80,1,62,92,62,17,36,8,11,56,20,13,1,87,83,1,-1,-1,5,57,60,25,199,14,44,43,21,5,35,91,NA,16740,58860,NA,NA,NC,NA,NA,3,13,0,-1
7,Summary of All HUD Programs,1,NA,NC North Carolina Rowan County 050700,37159050700,59,91,50,92,6,2,2.6,129,439,624,17074,6618,14,6,37,14,29,28,-1,70,28,92,62,2,44,82,46,34,67,18,-1,60,22,18,-1,82,82,-1,-1,-1,0,55,116,86,218,18,30,52,28,21,49,83,NA,16740,63760,NA,NA,NC,NA,NA,-1,16,0,-1
7,Summary of All HUD Programs,1,NA,NC North Carolina Rowan County 050800,37159050800,217,95,203,99,7,22,2.1,419,295,599,12311,5964,20,12,37,15,16,18,1,78,22,96,76,1,42,81,41,37,49,20,4,44,22,30,-1,80,75,1,2,-1,2,14,63,78,119,40,31,29,15,23,72,69,NA,16740,19860,NA,NA,NC,NA,NA,1,19,1,-1
7,Summary of All HUD Programs,1,NA,NC North Carolina Rowan County 050901,37159050901,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NC,NA,NA,-1,-1,-1,-1
7,Summary of All HUD Programs,1,NA,NC North Carolina Rowan County 050903,37159050903,7,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,16740,99999,NA,NA,NC,NA,NA,-4,-4,-4,-4
7,Summary of All HUD Programs,1,NA,NC North Carolina Rowan County 050904,37159050904,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NC,NA,NA,-1,-1,-1,-1
7,Summary of All HUD Programs,1,NA,NC North Carolina Rowan County 051001,37159051001,6,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,16740,57340,NA,NA,NC,NA,NA,-4,-4,-4,-4
7,Summary of All HUD Programs,1,NA,NC North Carolina Rowan County 051002,37159051002,42,92,40,100,7,3,1.2,49,378,487,15892,12973,8,8,31,28,26,3,-1,95,31,90,53,-1,10,70,10,33,24,22,-1,13,3,85,5,23,20,-1,3,-1,0,-1,112,90,101,85,8,8,5,8,17,76,NA,16740,99999,NA,NA,NC,NA,NA,-1,78,3,-1
7,Summary of All HUD Programs,1,NA,NC North Carolina Rowan County 051101,37159051101,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,16740,99999,NA,NA,NC,NA,NA,-4,-4,-4,-4
7,Summary of All HUD Programs,1,NA,NC North Carolina Rowan County 051102,37159051102,1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,16740,99999,NA,NA,NC,NA,NA,-4,-4,-4,-4
7,Summary of All HUD Programs,1,NA,NC North Carolina Rowan County 051201,37159051201,8,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,16740,58860,NA,NA,NC,NA,NA,-4,-4,-4,-4
7,Summary of All HUD Programs,1,NA,NC North Carolina Rowan County 051202,37159051202,24,91,20,93,6,10,1.8,36,418,641,18563,10313,5,-1,45,25,25,20,-1,80,33,90,50,-1,25,100,25,29,62,28,-1,25,10,65,5,95,85,-1,-1,-1,10,46,144,100,120,30,45,25,35,17,39,67,NA,16740,58860,NA,NA,NC,NA,NA,10,5,0,-1
7,Summary of All HUD Programs,1,NA,NC North Carolina Rowan County 051204,37159051204,20,91,17,94,5,12,2.6,44,400,656,17899,6916,18,-1,29,18,35,47,-1,53,29,88,59,-1,65,100,65,13,100,14,-1,71,18,12,-1,76,76,-1,-1,-1,0,-1,69,100,154,-1,35,65,24,9,51,53,NA,16740,58860,NA,NA,NC,NA,NA,-1,24,0,-1
7,Summary of All HUD Programs,1,NA,NC North Carolina Rowan County 051301,37159051301,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,16740,99999,NA,NA,NC,NA,NA,-4,-4,-4,-4
7,Summary of All HUD Programs,1,NA,NC North Carolina Rowan County 051302,37159051302,14,91,12,92,5,17,2.4,29,488,624,17779,7357,8,-1,42,8,42,33,-1,67,29,92,67,-1,67,100,67,27,100,21,-1,75,17,8,-1,83,83,-1,-1,-1,0,50,113,100,191,8,8,83,42,6,33,89,NA,16740,99999,NA,NA,NC,NA,NA,-1,17,0,-1
7,Summary of All HUD Programs,1,NA,NC North Carolina Rowan County 051303,37159051303,276,92,257,100,5,19,2.4,612,350,688,14521,6098,14,8,31,19,27,31,-1,56,24,90,67,1,51,90,50,22,39,12,11,48,14,28,2,75,73,1,-1,1,2,50,72,91,135,21,46,33,21,24,51,51,NA,16740,58860,NA,NA,NC,NA,NA,0,16,3,0
7,Summary of All HUD Programs,1,NA,NC North Carolina Rowan County 051400,37159051400,19,86,17,100,6,12,2.6,44,513,850,18905,7304,13,-1,44,-1,44,47,6,41,30,82,59,-1,59,100,59,8,40,7,-1,59,12,29,-1,88,88,-1,-1,-1,0,47,150,100,220,6,29,65,41,10,31,81,NA,16740,35200,NA,NA,NC,NA,NA,-1,12,0,-1
7,Summary of All HUD Programs,1,NA,NC North Carolina Rowan County 051501,37159051501,46,96,44,100,4,9,2.1,93,407,733,16354,7737,14,7,31,17,31,36,2,57,28,84,61,2,43,93,43,29,67,18,7,52,20,20,-1,73,68,2,-1,-1,5,-1,90,100,129,23,52,25,18,28,50,73,NA,16740,35200,NA,NA,NC,NA,NA,2,27,0,-1
7,Summary of All HUD Programs,1,NA,NC North Carolina Rowan County 051502,37159051502,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NC,NA,NA,-1,-1,-1,-1
7,Summary of All HUD Programs,1,NA,NC North Carolina Rowan County 051600,37159051600,77,97,75,100,3,9,2.8,209,427,731,20723,7436,22,6,17,17,38,44,-1,48,32,77,61,7,63,83,68,16,57,9,8,72,11,9,-1,77,72,1,1,-1,4,11,72,100,119,16,32,52,15,14,33,77,NA,16740,35200,NA,NA,NC,NA,NA,3,23,1,-1
7,Summary of All HUD Programs,1,NA,NC North Carolina Rowan County 051700,37159051700,13,87,11,97,6,9,2,22,651,632,27709,13854,18,-1,9,-1,73,55,-1,45,47,45,27,-1,55,73,55,27,-1,14,-1,91,9,-1,-1,64,64,-1,-1,-1,0,-1,78,82,189,18,55,27,36,16,21,76,NA,16740,12480,NA,NA,NC,NA,NA,-1,36,0,-1
7,Summary of All HUD Programs,1,NA,NC North Carolina Rowan County 051801,37159051801,1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,16740,99999,NA,NA,NC,NA,NA,-4,-4,-4,-4
7,Summary of All HUD Programs,1,NA,NC North Carolina Rowan County 051802,37159051802,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NC,NA,NA,-1,-1,-1,-1
7,Summary of All HUD Programs,1,NA,NC North Carolina Rowan County 051901,37159051901,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NC,NA,NA,-1,-1,-1,-1
7,Summary of All HUD Programs,1,NA,NC North Carolina Rowan County 051903,37159051903,3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,16740,99999,NA,NA,NC,NA,NA,-4,-4,-4,-4
7,Summary of All HUD Programs,1,NA,NC North Carolina Rowan County 051904,37159051904,1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,16740,99999,NA,NA,NC,NA,NA,-4,-4,-4,-4
7,Summary of All HUD Programs,1,NA,NC North Carolina Rowan County 052000,37159052000,117,93,106,98,7,13,1.3,141,380,530,15097,11349,6,6,50,19,19,16,-1,83,28,96,67,-1,10,62,10,43,50,36,-1,18,22,60,1,53,48,-1,1,-1,4,20,86,99,111,62,25,12,25,37,53,67,NA,16740,58860,NA,NA,NC,NA,NA,2,46,1,2
7,Summary of All HUD Programs,1,NA,NC North Carolina Rowan County 999999,37159999999,12,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,16740,58860,NA,NA,NC,NA,NA,-4,-4,-4,-4
7,Summary of All HUD Programs,1,NA,NC North Carolina Rutherford County 960101,37161960101,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NC,NA,NA,-1,-1,-1,-1
7,Summary of All HUD Programs,1,NA,NC North Carolina Rutherford County 960102,37161960102,1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,22580,99999,NA,NA,NC,NA,NA,-4,-4,-4,-4
